transaction_id,record_number,origin_node_type,origin_host_name,origin_operator_id,host_name,local_sequence_number,current_service_class,voucher_based_refill,transaction_type,transaction_code,transaction_currency,refill_type,segmentation_id,voucher_group_id,account_currency,voucher_agent,origin_timestamp,transaction_timestamp,subscriber_number,account_number,voucher_serial_number,transaction_amount,source_file_path,processed_at
TXN1002142,2143,ADM,CMA,1003,HAAIR1,39962675,500,false,0000000001,TOPUP,DJF,0,100,v2,DJF,AgentB,2024-01-28 18:54:00,2024-01-28 18:54:00,77159956,77159956,5402620487615,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002143,2144,INT,CMA,1003,HAAIR2,36033265,200,true,0000000003,TOPUP,DJF,0,300,v3,DJF,Evatis,2024-08-25 07:09:00,2024-08-25 07:09:00,77738855,77738855,9768060824801,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002144,2145,EXT,CMB,1003,HAAIR3,43162301,200,false,0000000003,TOPUP,DJF,1,200,v2,DJF,AgentA,2024-07-11 16:16:00,2024-07-11 16:16:00,77228790,77228790,6294324667931,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002145,2146,EXT,CMC,1001,HAAIR3,45874862,300,true,0000000003,DATA,DJF,1,200,v2,DJF,Evatis,2024-05-02 11:37:00,2024-05-02 11:37:00,77701774,77701774,1160952556894,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002146,2147,ADM,CMC,1002,HAAIR1,63889461,100,false,0000000001,TOPUP,DJF,0,300,v3,DJF,Evatis,2024-02-27 21:52:00,2024-02-27 21:52:00,77919274,77919274,7850841077486,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002147,2148,EXT,CMB,1001,HAAIR4,87373540,200,false,0000000002,VREFL,DJF,0,300,v1,DJF,AgentB,2024-02-12 03:53:00,2024-02-12 03:53:00,77385300,77385300,6831835723788,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002148,2149,INT,CMC,1003,HAAIR1,47082390,300,false,0000000003,VREFL,DJF,1,500,v2,DJF,Evatis,2024-12-26 07:29:00,2024-12-26 07:29:00,77988458,77988458,5488106196714,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002149,2150,INT,CMC,1003,HAAIR3,51887850,100,true,0000000002,VREFL,DJF,0,300,v1,DJF,AgentA,2024-11-21 21:36:00,2024-11-21 21:36:00,77281037,77281037,5657238217239,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002150,2151,EXT,CMA,1002,HAAIR4,63498838,100,false,0000000002,VREFL,DJF,1,200,v2,DJF,AgentA,2024-01-29 04:50:00,2024-01-29 04:50:00,77137529,77137529,1931790609442,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002151,2152,EXT,CMA,1002,HAAIR4,87962274,200,true,0000000003,VREFL,DJF,1,500,v3,DJF,AgentB,2024-02-12 11:56:00,2024-02-12 11:56:00,77833701,77833701,2194443810799,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002152,2153,ADM,CMA,1001,HAAIR3,28762728,100,false,0000000002,VREFL,DJF,1,300,v3,DJF,AgentB,2024-02-24 17:02:00,2024-02-24 17:02:00,77751743,77751743,6235677601775,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002153,2154,EXT,CMB,1002,HAAIR1,53374950,200,false,0000000002,DATA,DJF,1,400,v2,DJF,Evatis,2024-07-11 18:55:00,2024-07-11 18:55:00,77825291,77825291,1437098380415,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002154,2155,ADM,CMC,1001,HAAIR1,46520735,200,false,0000000003,TOPUP,DJF,1,400,v3,DJF,Evatis,2024-07-12 11:44:00,2024-07-12 11:44:00,77932476,77932476,3628413745853,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002155,2156,ADM,CMC,1001,HAAIR1,18048366,400,false,0000000001,VREFL,DJF,0,300,v2,DJF,AgentB,2024-02-22 07:28:00,2024-02-22 07:28:00,77728590,77728590,8706253026319,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002156,2157,INT,CMA,1003,HAAIR2,24702457,500,true,0000000002,VREFL,DJF,0,200,v1,DJF,AgentB,2024-05-29 06:40:00,2024-05-29 06:40:00,77330428,77330428,6037175966338,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002157,2158,INT,CMA,1001,HAAIR2,69204879,500,true,0000000003,TOPUP,DJF,0,500,v2,DJF,AgentA,2024-01-29 20:41:00,2024-01-29 20:41:00,77408612,77408612,2403650669335,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002158,2159,INT,CMB,1003,HAAIR4,50768655,400,false,0000000003,TOPUP,DJF,1,500,v2,DJF,AgentA,2024-07-03 06:52:00,2024-07-03 06:52:00,77784138,77784138,7501370888824,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002159,2160,INT,CMC,1001,HAAIR1,62928946,200,true,0000000002,DATA,DJF,1,500,v2,DJF,Evatis,2024-09-02 22:49:00,2024-09-02 22:49:00,77798813,77798813,7131087968673,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002160,2161,EXT,CMB,1001,HAAIR2,20376642,300,true,0000000002,VREFL,DJF,0,100,v3,DJF,Evatis,2024-05-09 12:26:00,2024-05-09 12:26:00,77453496,77453496,1747070153671,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002161,2162,INT,CMC,1002,HAAIR4,78680283,100,false,0000000002,VREFL,DJF,0,300,v3,DJF,AgentB,2024-01-27 20:29:00,2024-01-27 20:29:00,77899066,77899066,2257155222332,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002162,2163,EXT,CMB,1002,HAAIR3,83543388,400,true,0000000003,VREFL,DJF,1,100,v3,DJF,Evatis,2024-11-02 13:00:00,2024-11-02 13:00:00,77201333,77201333,6053218609867,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002163,2164,INT,CMA,1003,HAAIR3,24099347,400,true,0000000003,DATA,DJF,0,100,v2,DJF,AgentB,2024-06-03 06:56:00,2024-06-03 06:56:00,77532578,77532578,7187004192928,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002164,2165,EXT,CMB,1002,HAAIR1,52881568,400,true,0000000001,TOPUP,DJF,0,400,v3,DJF,AgentB,2024-04-30 17:35:00,2024-04-30 17:35:00,77102562,77102562,2531020353830,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002165,2166,ADM,CMB,1001,HAAIR3,89907063,400,true,0000000001,DATA,DJF,0,500,v3,DJF,Evatis,2024-03-27 04:41:00,2024-03-27 04:41:00,77072361,77072361,1883179207571,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002166,2167,EXT,CMA,1003,HAAIR3,91211374,500,true,0000000003,DATA,DJF,1,100,v3,DJF,Evatis,2024-05-29 06:21:00,2024-05-29 06:21:00,77540713,77540713,6264605287184,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002167,2168,EXT,CMC,1003,HAAIR3,82304023,200,false,0000000001,VREFL,DJF,0,200,v3,DJF,Evatis,2024-01-11 18:41:00,2024-01-11 18:41:00,77299059,77299059,9267095427135,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002168,2169,INT,CMC,1003,HAAIR4,77327028,400,true,0000000002,TOPUP,DJF,1,300,v3,DJF,AgentA,2024-09-02 19:55:00,2024-09-02 19:55:00,77726628,77726628,7165744099812,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002169,2170,EXT,CMA,1001,HAAIR3,57789631,400,true,0000000001,VREFL,DJF,1,200,v2,DJF,AgentA,2024-08-29 03:26:00,2024-08-29 03:26:00,77565480,77565480,8834333574565,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002170,2171,ADM,CMB,1002,HAAIR3,85860281,400,false,0000000001,DATA,DJF,0,500,v2,DJF,AgentA,2024-07-12 08:11:00,2024-07-12 08:11:00,77948617,77948617,8509169471270,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002171,2172,ADM,CMB,1003,HAAIR4,91408036,300,false,0000000003,DATA,DJF,0,400,v3,DJF,AgentB,2024-11-04 00:29:00,2024-11-04 00:29:00,77425162,77425162,9089979814208,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002172,2173,INT,CMB,1001,HAAIR2,86022483,300,false,0000000003,TOPUP,DJF,0,200,v3,DJF,AgentB,2024-10-10 22:25:00,2024-10-10 22:25:00,77428033,77428033,1012777766860,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002173,2174,ADM,CMC,1002,HAAIR4,89791627,100,true,0000000002,TOPUP,DJF,0,200,v2,DJF,AgentA,2024-07-20 19:57:00,2024-07-20 19:57:00,77952705,77952705,6428095997593,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002174,2175,EXT,CMB,1002,HAAIR2,80312915,200,false,0000000001,TOPUP,DJF,0,100,v2,DJF,Evatis,2024-04-19 18:59:00,2024-04-19 18:59:00,77050669,77050669,5147685113329,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002175,2176,ADM,CMC,1003,HAAIR4,65255123,400,true,0000000003,VREFL,DJF,0,200,v3,DJF,AgentB,2024-09-26 07:34:00,2024-09-26 07:34:00,77938064,77938064,9624571992729,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002176,2177,INT,CMB,1001,HAAIR1,64408285,100,false,0000000003,DATA,DJF,1,400,v1,DJF,Evatis,2024-03-01 12:04:00,2024-03-01 12:04:00,77417255,77417255,8735829878189,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002177,2178,EXT,CMA,1002,HAAIR3,42107934,100,false,0000000003,TOPUP,DJF,1,200,v3,DJF,Evatis,2024-09-21 23:12:00,2024-09-21 23:12:00,77667248,77667248,6067797086034,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002178,2179,INT,CMA,1001,HAAIR2,33463253,200,true,0000000002,TOPUP,DJF,0,200,v1,DJF,AgentB,2024-02-10 22:38:00,2024-02-10 22:38:00,77082380,77082380,1629397707427,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002179,2180,EXT,CMC,1002,HAAIR4,44075342,300,false,0000000002,TOPUP,DJF,0,500,v3,DJF,AgentB,2024-02-28 11:36:00,2024-02-28 11:36:00,77663461,77663461,8648281838441,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002180,2181,ADM,CMC,1003,HAAIR2,46495909,200,false,0000000001,VREFL,DJF,1,400,v1,DJF,Evatis,2024-02-02 16:44:00,2024-02-02 16:44:00,77258369,77258369,5912881180945,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002181,2182,INT,CMA,1003,HAAIR2,22085962,100,false,0000000002,VREFL,DJF,0,200,v1,DJF,AgentA,2024-05-01 03:07:00,2024-05-01 03:07:00,77770232,77770232,8379139296775,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002182,2183,INT,CMA,1002,HAAIR3,21603725,200,true,0000000001,VREFL,DJF,0,500,v3,DJF,AgentB,2024-04-04 14:22:00,2024-04-04 14:22:00,77142387,77142387,1702657231945,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002183,2184,EXT,CMB,1001,HAAIR2,80128202,300,false,0000000001,VREFL,DJF,0,300,v2,DJF,AgentB,2024-03-17 23:13:00,2024-03-17 23:13:00,77731097,77731097,8259119347442,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002184,2185,INT,CMA,1002,HAAIR4,90194687,100,true,0000000001,TOPUP,DJF,1,200,v2,DJF,AgentB,2024-06-01 07:21:00,2024-06-01 07:21:00,77065946,77065946,3734920040808,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002185,2186,EXT,CMC,1001,HAAIR1,12955080,200,true,0000000003,DATA,DJF,0,200,v2,DJF,AgentA,2024-06-09 20:22:00,2024-06-09 20:22:00,77610036,77610036,5557914646737,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002186,2187,EXT,CMA,1002,HAAIR1,62453527,400,false,0000000003,DATA,DJF,1,500,v2,DJF,AgentA,2024-06-28 23:12:00,2024-06-28 23:12:00,77287345,77287345,7557157803883,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002187,2188,EXT,CMC,1003,HAAIR3,52423333,400,false,0000000003,TOPUP,DJF,1,500,v3,DJF,Evatis,2024-04-24 13:34:00,2024-04-24 13:34:00,77565044,77565044,6982131286097,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002188,2189,EXT,CMC,1001,HAAIR4,54099748,200,false,0000000002,DATA,DJF,1,500,v1,DJF,AgentB,2024-05-25 22:26:00,2024-05-25 22:26:00,77662438,77662438,4460990388314,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002189,2190,ADM,CMB,1003,HAAIR4,78996009,200,false,0000000003,VREFL,DJF,0,200,v2,DJF,AgentB,2024-04-01 04:38:00,2024-04-01 04:38:00,77788900,77788900,1306647275938,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002190,2191,EXT,CMB,1001,HAAIR1,69813886,300,false,0000000001,VREFL,DJF,0,100,v3,DJF,AgentB,2024-12-16 07:45:00,2024-12-16 07:45:00,77493792,77493792,5435405734571,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002191,2192,INT,CMB,1002,HAAIR4,24878239,100,false,0000000002,VREFL,DJF,0,100,v3,DJF,AgentA,2024-02-26 04:59:00,2024-02-26 04:59:00,77346040,77346040,1033946117703,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002192,2193,ADM,CMB,1003,HAAIR2,99022675,200,true,0000000002,TOPUP,DJF,0,500,v2,DJF,AgentB,2024-05-08 20:03:00,2024-05-08 20:03:00,77596945,77596945,5949526611992,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002193,2194,INT,CMA,1003,HAAIR3,99217549,100,false,0000000003,VREFL,DJF,1,100,v2,DJF,AgentB,2024-04-22 17:21:00,2024-04-22 17:21:00,77246812,77246812,4599357714335,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002194,2195,ADM,CMB,1001,HAAIR1,99222295,400,false,0000000003,VREFL,DJF,0,300,v2,DJF,Evatis,2024-10-31 08:57:00,2024-10-31 08:57:00,77813635,77813635,9788751052688,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002195,2196,EXT,CMA,1001,HAAIR3,51979999,100,true,0000000003,VREFL,DJF,0,100,v2,DJF,AgentA,2024-04-24 17:00:00,2024-04-24 17:00:00,77143727,77143727,4833204613002,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002196,2197,ADM,CMB,1001,HAAIR2,13483126,500,false,0000000003,DATA,DJF,0,100,v3,DJF,Evatis,2024-01-15 22:36:00,2024-01-15 22:36:00,77286173,77286173,7249000464567,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002197,2198,ADM,CMB,1003,HAAIR1,43774580,300,true,0000000002,TOPUP,DJF,0,200,v3,DJF,AgentB,2024-12-28 14:19:00,2024-12-28 14:19:00,77828837,77828837,4225851340072,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002198,2199,INT,CMC,1002,HAAIR4,61468661,300,true,0000000002,TOPUP,DJF,1,100,v1,DJF,Evatis,2024-04-28 16:24:00,2024-04-28 16:24:00,77663120,77663120,7115189509272,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002199,2200,INT,CMA,1001,HAAIR4,61474282,100,true,0000000001,TOPUP,DJF,1,500,v1,DJF,AgentB,2024-02-10 02:41:00,2024-02-10 02:41:00,77366712,77366712,2911128905776,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002200,2201,EXT,CMC,1002,HAAIR2,96938639,300,false,0000000002,DATA,DJF,1,200,v3,DJF,AgentB,2024-10-10 11:34:00,2024-10-10 11:34:00,77839087,77839087,3717975187518,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002201,2202,ADM,CMB,1001,HAAIR1,14384422,100,true,0000000002,VREFL,DJF,1,100,v1,DJF,Evatis,2024-08-06 13:55:00,2024-08-06 13:55:00,77208615,77208615,7210115599994,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002202,2203,ADM,CMA,1002,HAAIR3,50802911,100,false,0000000003,TOPUP,DJF,1,300,v3,DJF,Evatis,2024-12-04 22:38:00,2024-12-04 22:38:00,77008312,77008312,1666071854533,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002203,2204,ADM,CMB,1001,HAAIR1,84817553,400,true,0000000001,TOPUP,DJF,1,200,v2,DJF,AgentB,2024-06-03 16:03:00,2024-06-03 16:03:00,77459532,77459532,3200002441793,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002204,2205,EXT,CMC,1002,HAAIR4,52741144,100,true,0000000002,VREFL,DJF,0,200,v3,DJF,AgentA,2024-11-07 04:06:00,2024-11-07 04:06:00,77767699,77767699,6888263021225,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002205,2206,EXT,CMA,1003,HAAIR1,73588023,300,true,0000000003,VREFL,DJF,0,200,v2,DJF,AgentA,2024-02-15 20:02:00,2024-02-15 20:02:00,77052408,77052408,3212278781597,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002206,2207,EXT,CMC,1001,HAAIR1,50902525,500,false,0000000003,DATA,DJF,1,100,v2,DJF,Evatis,2024-11-21 00:10:00,2024-11-21 00:10:00,77785123,77785123,5553448214374,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002207,2208,EXT,CMB,1001,HAAIR4,52946478,200,false,0000000001,TOPUP,DJF,1,500,v3,DJF,AgentA,2024-09-28 02:10:00,2024-09-28 02:10:00,77729860,77729860,6884290674064,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002208,2209,EXT,CMB,1003,HAAIR4,88525393,300,true,0000000002,TOPUP,DJF,1,400,v3,DJF,AgentA,2024-10-27 23:02:00,2024-10-27 23:02:00,77830453,77830453,2135952636526,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002209,2210,INT,CMB,1001,HAAIR3,32782545,500,false,0000000002,TOPUP,DJF,0,400,v2,DJF,AgentB,2024-04-26 10:10:00,2024-04-26 10:10:00,77782106,77782106,3222175917788,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002210,2211,ADM,CMA,1001,HAAIR1,96356610,300,true,0000000002,DATA,DJF,1,400,v1,DJF,Evatis,2024-05-05 10:20:00,2024-05-05 10:20:00,77398806,77398806,9540927263468,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002211,2212,ADM,CMC,1003,HAAIR4,42413824,500,true,0000000002,TOPUP,DJF,1,100,v3,DJF,Evatis,2024-04-13 21:47:00,2024-04-13 21:47:00,77016650,77016650,6500115106550,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002212,2213,ADM,CMC,1003,HAAIR2,38275488,300,false,0000000001,TOPUP,DJF,0,300,v2,DJF,Evatis,2024-06-30 21:53:00,2024-06-30 21:53:00,77481826,77481826,4372745352205,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002213,2214,ADM,CMB,1002,HAAIR4,29116486,200,true,0000000003,TOPUP,DJF,1,200,v1,DJF,Evatis,2024-08-24 00:01:00,2024-08-24 00:01:00,77432593,77432593,1308086675781,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002214,2215,ADM,CMC,1003,HAAIR3,99015881,400,true,0000000003,DATA,DJF,0,200,v1,DJF,AgentB,2024-03-04 01:25:00,2024-03-04 01:25:00,77327019,77327019,5332619325302,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002215,2216,ADM,CMA,1003,HAAIR3,72448491,400,false,0000000001,TOPUP,DJF,1,500,v2,DJF,AgentB,2024-02-15 09:59:00,2024-02-15 09:59:00,77639998,77639998,3725019255788,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002216,2217,ADM,CMB,1001,HAAIR2,65122490,200,true,0000000002,TOPUP,DJF,0,200,v3,DJF,AgentA,2024-12-27 10:58:00,2024-12-27 10:58:00,77533812,77533812,2704876896922,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002217,2218,ADM,CMB,1003,HAAIR3,21367495,300,true,0000000003,DATA,DJF,0,500,v1,DJF,Evatis,2024-04-09 02:35:00,2024-04-09 02:35:00,77630265,77630265,4314750346510,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002218,2219,INT,CMB,1001,HAAIR1,34679413,500,false,0000000002,TOPUP,DJF,0,100,v1,DJF,AgentB,2024-05-12 04:16:00,2024-05-12 04:16:00,77904642,77904642,1173320243141,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002219,2220,ADM,CMA,1003,HAAIR3,34374431,100,true,0000000003,VREFL,DJF,0,400,v1,DJF,AgentB,2024-05-08 06:48:00,2024-05-08 06:48:00,77497950,77497950,7113036463436,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002220,2221,INT,CMB,1003,HAAIR2,23890646,300,true,0000000002,DATA,DJF,1,500,v2,DJF,Evatis,2024-11-26 03:39:00,2024-11-26 03:39:00,77537450,77537450,3549379592760,5000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002221,2222,EXT,CMB,1002,HAAIR3,75489296,200,false,0000000001,VREFL,DJF,1,500,v1,DJF,AgentA,2024-04-16 19:38:00,2024-04-16 19:38:00,77940430,77940430,1989321081021,5000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002222,2223,ADM,CMB,1003,HAAIR2,66442384,400,true,0000000002,VREFL,DJF,0,200,v1,DJF,AgentA,2024-03-01 22:33:00,2024-03-01 22:33:00,77772322,77772322,5000887351453,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002223,2224,EXT,CMB,1003,HAAIR3,92806872,400,false,0000000002,TOPUP,DJF,1,100,v2,DJF,AgentB,2024-10-28 20:20:00,2024-10-28 20:20:00,77626406,77626406,7657735447795,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1002224,2225,EXT,CMC,1001,HAAIR4,13906358,300,false,0000000001,TOPUP,DJF,0,400,v1,DJF,AgentB,2024-02-18 22:16:00,2024-02-18 22:16:00,77549125,77549125,1074456783772,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
